name	HexA	HexN	DP	Ac	S	formula	neutral_mass	floating_NH3
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	3923.494892	13
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	3940.521441	14
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	3957.547990	15
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	3974.574539	16
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	3991.601088	17
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	4008.627637	18
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	4025.654186	19
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	4042.680736	20
HS_HexA7_HexN7_Ac2_S14_pNP	7	7	14	2	14	C94H142N8O117S14	4059.707285	21
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3782.106569	0
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3799.133118	1
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3816.159667	2
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3833.186216	3
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3850.212765	4
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3867.239314	5
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3884.265863	6
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3901.292412	7
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3918.318961	8
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3935.345510	9
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3952.372060	10
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3969.398609	11
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	3986.425158	12
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4003.451707	13
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4020.478256	14
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4037.504805	15
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4054.531354	16
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4071.557903	17
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4088.584452	18
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4105.611001	19
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4122.637551	20
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4139.664100	21
HS_HexA7_HexN7_Ac2_S15_pNP	7	7	14	2	15	C94H142N8O120S15	4156.690649	22
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3862.063384	0
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3879.089933	1
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3896.116482	2
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3913.143031	3
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3930.169580	4
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3947.196129	5
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3964.222678	6
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3981.249227	7
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	3998.275776	8
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4015.302326	9
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4032.328875	10
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4049.355424	11
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4066.381973	12
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4083.408522	13
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4100.435071	14
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4117.461620	15
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4134.488169	16
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4151.514718	17
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4168.541267	18
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4185.567817	19
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4202.594366	20
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4219.620915	21
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4236.647464	22
HS_HexA7_HexN7_Ac2_S16_pNP	7	7	14	2	16	C94H142N8O123S16	4253.674013	23
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	3942.020199	0
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	3959.046748	1
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	3976.073297	2
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	3993.099846	3
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4010.126395	4
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4027.152944	5
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4044.179493	6
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4061.206042	7
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4078.232591	8
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4095.259141	9
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4112.285690	10
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4129.312239	11
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4146.338788	12
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4163.365337	13
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4180.391886	14
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4197.418435	15
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4214.444984	16
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4231.471533	17
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4248.498082	18
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4265.524632	19
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4282.551181	20
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4299.577730	21
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4316.604279	22
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4333.630828	23
HS_HexA7_HexN7_Ac2_S17_pNP	7	7	14	2	17	C94H142N8O126S17	4350.657377	24
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4021.977014	0
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4039.003563	1
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4056.030112	2
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4073.056661	3
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4090.083210	4
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4107.109759	5
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4124.136308	6
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4141.162857	7
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4158.189406	8
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4175.215956	9
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4192.242505	10
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4209.269054	11
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4226.295603	12
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4243.322152	13
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4260.348701	14
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4277.375250	15
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4294.401799	16
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4311.428348	17
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4328.454897	18
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4345.481447	19
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4362.507996	20
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4379.534545	21
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4396.561094	22
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4413.587643	23
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4430.614192	24
HS_HexA7_HexN7_Ac2_S18_pNP	7	7	14	2	18	C94H142N8O129S18	4447.640741	25
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4101.933829	0
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4118.960378	1
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4135.986927	2
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4153.013476	3
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4170.040025	4
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4187.066574	5
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4204.093123	6
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4221.119672	7
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4238.146222	8
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4255.172771	9
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4272.199320	10
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4289.225869	11
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4306.252418	12
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4323.278967	13
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4340.305516	14
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4357.332065	15
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4374.358614	16
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4391.385163	17
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4408.411713	18
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4425.438262	19
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4442.464811	20
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4459.491360	21
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4476.517909	22
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4493.544458	23
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4510.571007	24
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4527.597556	25
HS_HexA7_HexN7_Ac2_S19_pNP	7	7	14	2	19	C94H142N8O132S19	4544.624105	26
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4181.890644	0
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4198.917193	1
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4215.943742	2
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4232.970291	3
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4249.996840	4
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4267.023389	5
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4284.049938	6
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4301.076487	7
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4318.103037	8
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4335.129586	9
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4352.156135	10
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4369.182684	11
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4386.209233	12
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4403.235782	13
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4420.262331	14
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4437.288880	15
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4454.315429	16
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4471.341978	17
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4488.368528	18
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4505.395077	19
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4522.421626	20
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4539.448175	21
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4556.474724	22
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4573.501273	23
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4590.527822	24
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4607.554371	25
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4624.580920	26
HS_HexA7_HexN7_Ac2_S20_pNP	7	7	14	2	20	C94H142N8O135S20	4641.607469	27
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4261.847459	0
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4278.874008	1
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4295.900557	2
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4312.927106	3
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4329.953655	4
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4346.980204	5
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4364.006753	6
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4381.033302	7
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4398.059852	8
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4415.086401	9
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4432.112950	10
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4449.139499	11
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4466.166048	12
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4483.192597	13
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4500.219146	14
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4517.245695	15
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4534.272244	16
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4551.298793	17
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4568.325343	18
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4585.351892	19
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4602.378441	20
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4619.404990	21
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4636.431539	22
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4653.458088	23
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4670.484637	24
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4687.511186	25
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4704.537735	26
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4721.564285	27
HS_HexA7_HexN7_Ac2_S21_pNP	7	7	14	2	21	C94H142N8O138S21	4738.590834	28
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2624.764908	0
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2641.791457	1
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2658.818006	2
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2675.844555	3
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2692.871104	4
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2709.897653	5
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2726.924202	6
HS_HexA7_HexN7_Ac3_S0_pNP	7	7	14	3	0	C96H144N8O76	2743.950751	7
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2704.721723	0
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2721.748272	1
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2738.774821	2
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2755.801370	3
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2772.827919	4
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2789.854468	5
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2806.881017	6
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2823.907567	7
HS_HexA7_HexN7_Ac3_S1_pNP	7	7	14	3	1	C96H144N8O79S	2840.934116	8
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2784.678538	0
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2801.705087	1
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2818.731636	2
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2835.758185	3
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2852.784734	4
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2869.811283	5
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2886.837832	6
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2903.864382	7
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2920.890931	8
HS_HexA7_HexN7_Ac3_S2_pNP	7	7	14	3	2	C96H144N8O82S2	2937.917480	9
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2864.635353	0
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2881.661902	1
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2898.688451	2
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2915.715000	3
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2932.741549	4
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2949.768098	5
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2966.794647	6
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	2983.821197	7
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	3000.847746	8
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	3017.874295	9
HS_HexA7_HexN7_Ac3_S3_pNP	7	7	14	3	3	C96H144N8O85S3	3034.900844	10
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	2944.592168	0
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	2961.618717	1
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	2978.645266	2
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	2995.671815	3
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3012.698364	4
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3029.724913	5
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3046.751463	6
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3063.778012	7
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3080.804561	8
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3097.831110	9
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3114.857659	10
HS_HexA7_HexN7_Ac3_S4_pNP	7	7	14	3	4	C96H144N8O88S4	3131.884208	11
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3024.548983	0
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3041.575532	1
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3058.602081	2
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3075.628630	3
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3092.655179	4
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3109.681728	5
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3126.708278	6
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3143.734827	7
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3160.761376	8
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3177.787925	9
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3194.814474	10
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3211.841023	11
HS_HexA7_HexN7_Ac3_S5_pNP	7	7	14	3	5	C96H144N8O91S5	3228.867572	12
HS_HexA7_HexN7_Ac3_S6_pNP	7	7	14	3	6	C96H144N8O94S6	3104.505798	0
HS_HexA7_HexN7_Ac3_S6_pNP	7	7	14	3	6	C96H144N8O94S6	3121.532347	1
HS_HexA7_HexN7_Ac3_S6_pNP	7	7	14	3	6	C96H144N8O94S6	3138.558896	2
HS_HexA7_HexN7_Ac3_S6_pNP	7	7	14	3	6	C96H144N8O94S6	3155.585445	3
HS_HexA7_HexN7_Ac3_S6_pNP	7	7	14	3	6	C96H144N8O94S6	3172.611994	4
